line_id,subgroup_start_ts,xbar,range,ucl_xbar,lcl_xbar,centerline_xbar,out_of_control
LINE-A,2026-08-14T07:20:00,50.5083,0.117,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T08:00:00,50.4847,0.0918,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T09:20:00,50.4937,0.1622,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T10:40:00,50.5407,0.0949,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T11:20:00,50.5505,0.1295,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T12:40:00,50.5421,0.1199,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T14:00:00,50.5443,0.0811,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T14:40:00,50.5681,0.1909,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T16:00:00,50.5324,0.1684,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T17:20:00,50.5059,0.0526,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T18:00:00,50.5169,0.0616,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T19:20:00,50.5487,0.1053,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T20:40:00,50.549,0.1125,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T21:20:00,50.5429,0.2337,50.4457,50.1431,50.2944,1
LINE-A,2026-08-14T22:40:00,50.534,0.0911,50.4457,50.1431,50.2944,1
LINE-B,2026-07-01T00:00:00,50.0203,0.1192,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T00:40:00,49.9534,0.2137,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T02:00:00,49.9935,0.1638,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T03:20:00,50.0268,0.1417,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T04:00:00,50.023,0.1044,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T05:20:00,50.0179,0.0339,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T06:40:00,50.0036,0.0487,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T07:20:00,49.9972,0.1341,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T08:40:00,50.0286,0.1057,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T10:00:00,50.0302,0.0731,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T10:40:00,50.0047,0.0839,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T12:00:00,50.0517,0.1566,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T13:20:00,50.0467,0.0724,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T14:00:00,50.0314,0.067,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T15:20:00,50.0279,0.0865,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T16:40:00,50.0309,0.0964,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T17:20:00,50.0276,0.1064,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T18:40:00,50.0638,0.1237,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T20:00:00,50.0521,0.0948,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T20:40:00,50.0278,0.1465,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T22:00:00,50.0623,0.146,50.4835,50.0983,50.2909,1
LINE-B,2026-07-01T23:20:00,50.0449,0.1211,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T00:00:00,50.0792,0.0752,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T01:20:00,50.0766,0.1321,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T02:40:00,50.0437,0.1441,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T03:20:00,50.0642,0.0862,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T04:40:00,50.0759,0.0717,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T06:00:00,50.0961,0.1983,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T06:40:00,50.059,0.0936,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T08:00:00,50.0778,0.1489,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T09:20:00,50.0532,0.0907,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T10:00:00,50.0909,0.1329,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T11:20:00,50.0899,0.0503,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T12:40:00,50.0546,0.1222,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T13:20:00,50.0868,0.1186,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T14:40:00,50.0646,0.1599,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T16:00:00,50.0726,0.0474,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T16:40:00,50.0736,0.2584,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T18:00:00,50.0965,0.0655,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T19:20:00,50.0871,0.0515,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T20:00:00,50.0961,0.0655,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T21:20:00,50.0799,0.101,50.4835,50.0983,50.2909,1
LINE-B,2026-07-02T22:40:00,50.1298,0.1114,50.4835,50.0983,50.2909,0
LINE-B,2026-07-02T23:20:00,50.0887,0.0269,50.4835,50.0983,50.2909,1
LINE-B,2026-07-03T00:40:00,50.1641,0.135,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T02:00:00,50.1122,0.1472,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T02:40:00,50.1514,0.114,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T04:00:00,50.1194,0.1266,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T05:20:00,50.0973,0.1489,50.4835,50.0983,50.2909,1
LINE-B,2026-07-03T06:00:00,50.1524,0.0978,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T07:20:00,50.1371,0.0674,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T08:40:00,50.1696,0.1062,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T09:20:00,50.114,0.1385,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T10:40:00,50.1427,0.1105,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T12:00:00,50.1698,0.1542,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T12:40:00,50.1565,0.106,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T14:00:00,50.1665,0.1447,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T15:20:00,50.1513,0.1311,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T16:00:00,50.1611,0.086,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T17:20:00,50.1039,0.0837,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T18:40:00,50.127,0.1712,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T19:20:00,50.1151,0.1281,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T20:40:00,50.1579,0.0874,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T22:00:00,50.1799,0.1299,50.4835,50.0983,50.2909,0
LINE-B,2026-07-03T22:40:00,50.1738,0.1816,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T00:00:00,50.1935,0.176,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T01:20:00,50.1844,0.0316,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T02:00:00,50.201,0.1604,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T03:20:00,50.1629,0.1558,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T04:40:00,50.173,0.1548,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T05:20:00,50.2129,0.0633,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T06:40:00,50.1973,0.2022,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T08:00:00,50.1699,0.2531,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T08:40:00,50.1739,0.1441,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T10:00:00,50.1583,0.1192,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T11:20:00,50.2392,0.1488,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T12:00:00,50.2165,0.0752,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T13:20:00,50.203,0.1711,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T14:40:00,50.1831,0.1641,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T15:20:00,50.1912,0.1099,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T16:40:00,50.237,0.0889,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T18:00:00,50.2007,0.1538,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T18:40:00,50.2126,0.095,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T20:00:00,50.2466,0.1507,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T21:20:00,50.216,0.1501,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T22:00:00,50.1977,0.0795,50.4835,50.0983,50.2909,0
LINE-B,2026-07-04T23:20:00,50.2416,0.0561,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T00:40:00,50.2025,0.1126,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T01:20:00,50.2336,0.1069,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T02:40:00,50.2198,0.1485,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T04:00:00,50.2423,0.22,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T04:40:00,50.2502,0.2088,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T06:00:00,50.2534,0.2373,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T07:20:00,50.2264,0.0419,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T08:00:00,50.2009,0.0818,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T09:20:00,50.2669,0.1008,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T10:40:00,50.2736,0.1082,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T11:20:00,50.2523,0.1334,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T12:40:00,50.2427,0.1005,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T14:00:00,50.2556,0.112,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T14:40:00,50.2814,0.122,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T16:00:00,50.2727,0.2008,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T17:20:00,50.2464,0.1287,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T18:00:00,50.2526,0.1072,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T19:20:00,50.2722,0.1732,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T20:40:00,50.2131,0.1839,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T21:20:00,50.2964,0.1662,50.4835,50.0983,50.2909,0
LINE-B,2026-07-05T22:40:00,50.2748,0.1693,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T00:00:00,50.2718,0.12,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T00:40:00,50.2601,0.1274,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T02:00:00,50.3306,0.0844,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T03:20:00,50.3248,0.1913,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T04:00:00,50.2442,0.1344,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T05:20:00,50.3251,0.1229,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T06:40:00,50.2891,0.1494,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T07:20:00,50.2936,0.1423,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T08:40:00,50.277,0.1493,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T10:00:00,50.3105,0.1886,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T10:40:00,50.2837,0.2586,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T12:00:00,50.3348,0.0699,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T13:20:00,50.3185,0.1113,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T14:00:00,50.3093,0.1435,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T15:20:00,50.3579,0.0942,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T16:40:00,50.2928,0.2331,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T17:20:00,50.3445,0.2441,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T18:40:00,50.3165,0.1033,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T20:00:00,50.3023,0.1462,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T20:40:00,50.3251,0.2801,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T22:00:00,50.3143,0.1413,50.4835,50.0983,50.2909,0
LINE-B,2026-07-06T23:20:00,50.3523,0.127,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T00:00:00,50.3549,0.1508,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T01:20:00,50.355,0.1269,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T02:40:00,50.3513,0.1254,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T03:20:00,50.326,0.156,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T04:40:00,50.3703,0.1205,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T06:00:00,50.3413,0.1419,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T06:40:00,50.3716,0.2361,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T08:00:00,50.3599,0.2597,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T09:20:00,50.377,0.1223,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T10:00:00,50.358,0.2185,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T11:20:00,50.3943,0.1535,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T12:40:00,50.3422,0.2179,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T13:20:00,50.3569,0.2361,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T14:40:00,50.3737,0.1263,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T16:00:00,50.356,0.1363,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T16:40:00,50.3772,0.2068,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T18:00:00,50.3878,0.1952,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T19:20:00,50.3507,0.1317,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T20:00:00,50.397,0.1954,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T21:20:00,50.3789,0.1523,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T22:40:00,50.3409,0.2164,50.4835,50.0983,50.2909,0
LINE-B,2026-07-07T23:20:00,50.3732,0.1313,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T00:40:00,50.426,0.0616,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T02:00:00,50.4132,0.1446,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T02:40:00,50.3769,0.1046,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T04:00:00,50.3958,0.1952,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T05:20:00,50.4401,0.317,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T06:00:00,50.3923,0.1508,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T07:20:00,50.4449,0.1899,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T08:40:00,50.3894,0.2361,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T09:20:00,50.4508,0.2261,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T10:40:00,50.4625,0.1942,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T12:00:00,50.4306,0.2324,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T12:40:00,50.4535,0.1751,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T14:00:00,50.4455,0.1494,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T15:20:00,50.4272,0.1938,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T16:00:00,50.4661,0.2864,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T17:20:00,50.4245,0.1897,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T18:40:00,50.4301,0.2324,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T19:20:00,50.441,0.1384,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T20:40:00,50.4634,0.1662,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T22:00:00,50.4533,0.2718,50.4835,50.0983,50.2909,0
LINE-B,2026-07-08T22:40:00,50.4638,0.2815,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T00:00:00,50.4965,0.1638,50.4835,50.0983,50.2909,1
LINE-B,2026-07-09T01:20:00,50.4214,0.2909,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T02:00:00,50.4646,0.1906,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T03:20:00,50.4498,0.1969,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T04:40:00,50.4386,0.2815,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T05:20:00,50.4549,0.2354,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T06:40:00,50.4813,0.2534,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T08:00:00,50.4803,0.1755,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T08:40:00,50.4655,0.1919,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T10:00:00,50.5087,0.1477,50.4835,50.0983,50.2909,1
LINE-B,2026-07-09T11:20:00,50.4938,0.1843,50.4835,50.0983,50.2909,1
LINE-B,2026-07-09T12:00:00,50.4795,0.1193,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T13:20:00,50.5423,0.1825,50.4835,50.0983,50.2909,1
LINE-B,2026-07-09T14:40:00,50.4643,0.1529,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T15:20:00,50.4885,0.1598,50.4835,50.0983,50.2909,1
LINE-B,2026-07-09T16:40:00,50.5085,0.2829,50.4835,50.0983,50.2909,1
LINE-B,2026-07-09T18:00:00,50.4439,0.2364,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T18:40:00,50.4835,0.2448,50.4835,50.0983,50.2909,1
LINE-B,2026-07-09T20:00:00,50.4795,0.2193,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T21:20:00,50.3587,0.6218,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T22:00:00,50.2437,0.5283,50.4835,50.0983,50.2909,0
LINE-B,2026-07-09T23:20:00,50.3244,0.6704,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T00:40:00,50.4034,0.4683,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T01:20:00,50.2353,0.4438,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T02:40:00,50.2932,0.5111,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T04:00:00,50.3559,0.6031,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T04:40:00,50.3044,0.5244,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T06:00:00,50.2781,0.3668,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T07:20:00,50.3866,0.3563,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T08:00:00,50.3335,0.4076,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T09:20:00,50.3001,0.6032,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T10:40:00,50.4064,0.5125,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T11:20:00,50.3294,0.4523,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T12:40:00,50.3073,0.5962,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T14:00:00,50.4292,0.5198,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T14:40:00,50.3276,0.6324,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T16:00:00,50.3774,0.4529,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T17:20:00,50.4083,0.4091,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T18:00:00,50.3645,0.4778,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T19:20:00,50.3196,0.4274,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T20:40:00,50.3841,0.4982,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T21:20:00,50.3189,0.4674,50.4835,50.0983,50.2909,0
LINE-B,2026-07-10T22:40:00,50.3755,0.5415,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T00:00:00,50.4227,0.4623,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T00:40:00,50.3306,0.5082,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T02:00:00,50.4094,0.4433,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T03:20:00,50.3786,0.4908,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T04:00:00,50.3636,0.514,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T05:20:00,50.3854,0.525,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T06:40:00,50.4054,0.5218,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T07:20:00,50.3688,0.5388,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T08:40:00,50.3586,0.5125,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T10:00:00,50.4638,0.4268,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T10:40:00,50.3709,0.5507,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T12:00:00,50.3788,0.4862,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T13:20:00,50.4285,0.6164,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T14:00:00,50.3619,0.4396,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T15:20:00,50.3914,0.5022,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T16:40:00,50.4514,0.4707,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T17:20:00,50.3867,0.4396,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T18:40:00,50.3046,0.498,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T20:00:00,50.2273,0.4721,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T20:40:00,50.2975,0.5494,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T22:00:00,50.1734,0.468,50.4835,50.0983,50.2909,0
LINE-B,2026-07-11T23:20:00,50.2471,0.3963,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T00:00:00,50.2636,0.5518,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T01:20:00,50.1814,0.5164,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T02:40:00,50.2512,0.5341,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T03:20:00,50.2652,0.5544,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T04:40:00,50.2266,0.5388,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T06:00:00,50.2741,0.5627,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T06:40:00,50.3215,0.5735,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T08:00:00,50.1959,0.5064,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T09:20:00,50.2746,0.6997,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T10:00:00,50.2883,0.4774,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T11:20:00,50.2357,0.4653,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T12:40:00,50.2585,0.4179,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T13:20:00,50.306,0.5027,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T14:40:00,50.2556,0.594,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T16:00:00,50.2633,0.585,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T16:40:00,50.317,0.5373,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T18:00:00,50.2511,0.4703,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T19:20:00,50.2821,0.5127,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T20:00:00,50.3198,0.5409,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T21:20:00,50.2515,0.398,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T22:40:00,50.3121,0.4989,50.4835,50.0983,50.2909,0
LINE-B,2026-07-12T23:20:00,50.3402,0.4338,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T00:40:00,50.2654,0.5672,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T02:00:00,50.3335,0.4465,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T02:40:00,50.3581,0.4685,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T04:00:00,50.2645,0.4984,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T05:20:00,50.2989,0.5624,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T06:00:00,50.3261,0.4699,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T07:20:00,50.256,0.4264,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T08:40:00,50.3847,0.4538,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T09:20:00,50.3663,0.4378,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T10:40:00,50.2963,0.5686,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T12:00:00,50.379,0.5192,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T12:40:00,50.3711,0.5168,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T14:00:00,50.3112,0.4054,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T15:20:00,50.3315,0.5119,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T16:00:00,50.3621,0.3971,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T17:20:00,50.3301,0.4835,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T18:40:00,50.3821,0.5966,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T19:20:00,50.4048,0.52,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T20:40:00,50.3365,0.582,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T22:00:00,50.3644,0.6272,50.4835,50.0983,50.2909,0
LINE-B,2026-07-13T22:40:00,50.4315,0.4251,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T00:00:00,50.3355,0.4204,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T01:20:00,50.3679,0.5783,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T02:00:00,50.3172,0.532,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T03:20:00,50.2478,0.3138,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T04:40:00,50.184,0.2555,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T05:20:00,50.1431,0.4,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T06:40:00,50.192,0.314,50.4835,50.0983,50.2909,0
LINE-B,2026-07-14T08:00:00,50.1634,0.3947,50.4835,50.0983,50.2909,0
