machine_id,line_id,measured_ts,part_dimension_mm,in_spec
MCH0003,LINE-A,2026-07-20T07:20:00,50.5633,0
MCH0003,LINE-A,2026-07-20T08:00:00,50.6171,0
MCH0003,LINE-A,2026-07-20T08:40:00,50.048,1
MCH0003,LINE-A,2026-07-20T09:20:00,50.0767,1
MCH0003,LINE-A,2026-07-20T10:00:00,50.1214,1
MCH0003,LINE-A,2026-07-20T10:40:00,50.0324,1
MCH0003,LINE-A,2026-07-20T11:20:00,50.0366,1
MCH0003,LINE-A,2026-07-20T12:00:00,50.0091,1
MCH0003,LINE-A,2026-07-20T12:40:00,50.0771,1
MCH0003,LINE-A,2026-07-20T13:20:00,50.0178,1
MCH0003,LINE-A,2026-07-20T14:00:00,49.9837,1
MCH0003,LINE-A,2026-07-20T14:40:00,49.9725,1
MCH0003,LINE-A,2026-07-20T15:20:00,49.954,1
MCH0003,LINE-A,2026-07-20T16:00:00,50.0275,1
MCH0003,LINE-A,2026-07-20T16:40:00,49.966,1
MCH0003,LINE-A,2026-07-20T17:20:00,50.036,1
MCH0003,LINE-A,2026-07-20T18:00:00,49.9587,1
MCH0003,LINE-A,2026-07-20T18:40:00,50.0399,1
MCH0003,LINE-A,2026-07-20T19:20:00,50.0405,1
MCH0003,LINE-A,2026-07-20T20:00:00,50.0538,1
MCH0003,LINE-A,2026-07-20T20:40:00,50.0126,1
MCH0003,LINE-A,2026-07-20T21:20:00,50.1228,1
MCH0003,LINE-A,2026-07-20T22:00:00,49.9684,1
MCH0003,LINE-A,2026-07-20T22:40:00,50.1345,1
MCH0003,LINE-A,2026-07-20T23:20:00,49.9532,1
MCH0003,LINE-A,2026-07-21T00:00:00,50.0784,1
MCH0003,LINE-A,2026-07-21T00:40:00,50.0477,1
MCH0003,LINE-A,2026-07-21T01:20:00,50.0004,1
MCH0003,LINE-A,2026-07-21T02:00:00,50.0928,1
MCH0003,LINE-A,2026-07-21T02:40:00,50.0293,1
MCH0003,LINE-A,2026-07-21T03:20:00,50.0632,1
MCH0003,LINE-A,2026-07-21T04:00:00,50.0385,1
MCH0003,LINE-A,2026-07-21T04:40:00,50.0964,1
MCH0003,LINE-A,2026-07-21T05:20:00,50.1009,1
MCH0003,LINE-A,2026-07-21T06:00:00,50.1149,1
MCH0003,LINE-A,2026-07-21T06:40:00,50.0423,1
MCH0003,LINE-A,2026-07-21T07:20:00,50.0778,1
MCH0003,LINE-A,2026-07-21T08:00:00,50.1846,1
MCH0003,LINE-A,2026-07-21T08:40:00,50.0398,1
MCH0003,LINE-A,2026-07-21T09:20:00,50.106,1
MCH0003,LINE-A,2026-07-21T10:00:00,50.0447,1
MCH0003,LINE-A,2026-07-21T10:40:00,50.1364,1
MCH0003,LINE-A,2026-07-21T11:20:00,50.1066,1
MCH0003,LINE-A,2026-07-21T12:00:00,50.1105,1
MCH0003,LINE-A,2026-07-21T12:40:00,50.0667,1
MCH0003,LINE-A,2026-07-21T13:20:00,50.0926,1
MCH0003,LINE-A,2026-07-21T14:00:00,50.0087,1
MCH0003,LINE-A,2026-07-21T14:40:00,50.1661,1
MCH0003,LINE-A,2026-07-21T15:20:00,50.1626,1
MCH0003,LINE-A,2026-07-21T16:00:00,50.1525,1
MCH0003,LINE-A,2026-07-21T16:40:00,50.0471,1
MCH0003,LINE-A,2026-07-21T17:20:00,50.0846,1
MCH0003,LINE-A,2026-07-21T18:00:00,50.1683,1
MCH0003,LINE-A,2026-07-21T18:40:00,50.051,1
MCH0003,LINE-A,2026-07-21T19:20:00,50.1709,1
MCH0003,LINE-A,2026-07-21T20:00:00,50.206,1
MCH0003,LINE-A,2026-07-21T20:40:00,50.0809,1
MCH0003,LINE-A,2026-07-21T21:20:00,50.1202,1
MCH0003,LINE-A,2026-07-21T22:00:00,50.1008,1
MCH0003,LINE-A,2026-07-21T22:40:00,50.1068,1
MCH0003,LINE-A,2026-07-21T23:20:00,50.0756,1
MCH0003,LINE-A,2026-07-22T00:00:00,50.062,1
MCH0003,LINE-A,2026-07-22T00:40:00,50.1686,1
MCH0003,LINE-A,2026-07-22T01:20:00,50.2233,1
MCH0003,LINE-A,2026-07-22T02:00:00,50.0445,1
MCH0003,LINE-A,2026-07-22T02:40:00,50.1893,1
MCH0003,LINE-A,2026-07-22T03:20:00,50.2004,1
MCH0003,LINE-A,2026-07-22T04:00:00,50.1458,1
MCH0003,LINE-A,2026-07-22T04:40:00,50.1612,1
MCH0003,LINE-A,2026-07-22T05:20:00,50.2176,1
MCH0003,LINE-A,2026-07-22T06:00:00,50.1491,1
MCH0003,LINE-A,2026-07-22T06:40:00,50.1635,1
MCH0003,LINE-A,2026-07-22T07:20:00,50.1238,1
MCH0003,LINE-A,2026-07-22T08:00:00,50.2002,1
MCH0003,LINE-A,2026-07-22T08:40:00,50.226,1
MCH0003,LINE-A,2026-07-22T09:20:00,50.2597,1
MCH0003,LINE-A,2026-07-22T10:00:00,50.1742,1
MCH0003,LINE-A,2026-07-22T10:40:00,50.2063,1
MCH0003,LINE-A,2026-07-22T11:20:00,50.2037,1
MCH0003,LINE-A,2026-07-22T12:00:00,50.2248,1
MCH0003,LINE-A,2026-07-22T12:40:00,50.1314,1
MCH0003,LINE-A,2026-07-22T13:20:00,50.1803,1
MCH0003,LINE-A,2026-07-22T14:00:00,50.1965,1
MCH0003,LINE-A,2026-07-22T14:40:00,50.2738,1
MCH0003,LINE-A,2026-07-22T15:20:00,50.1618,1
MCH0003,LINE-A,2026-07-22T16:00:00,50.3126,0
MCH0003,LINE-A,2026-07-22T16:40:00,50.1809,1
MCH0003,LINE-A,2026-07-22T17:20:00,50.2866,1
MCH0003,LINE-A,2026-07-22T18:00:00,50.1738,1
MCH0003,LINE-A,2026-07-22T18:40:00,50.1614,1
MCH0003,LINE-A,2026-07-22T19:20:00,50.2438,1
MCH0003,LINE-A,2026-07-22T20:00:00,50.0926,1
MCH0003,LINE-A,2026-07-22T20:40:00,50.2313,1
MCH0003,LINE-A,2026-07-22T21:20:00,50.2511,1
MCH0003,LINE-A,2026-07-22T22:00:00,50.2063,1
MCH0003,LINE-A,2026-07-22T22:40:00,50.1694,1
MCH0003,LINE-A,2026-07-22T23:20:00,50.2525,1
MCH0003,LINE-A,2026-07-23T00:00:00,50.2047,1
MCH0003,LINE-A,2026-07-23T00:40:00,50.2006,1
MCH0003,LINE-A,2026-07-23T01:20:00,50.2138,1
MCH0003,LINE-A,2026-07-23T02:00:00,50.1834,1
MCH0003,LINE-A,2026-07-23T02:40:00,50.2516,1
MCH0003,LINE-A,2026-07-23T03:20:00,50.1984,1
MCH0003,LINE-A,2026-07-23T04:00:00,50.1832,1
MCH0003,LINE-A,2026-07-23T04:40:00,50.2712,1
MCH0003,LINE-A,2026-07-23T05:20:00,50.2762,1
MCH0003,LINE-A,2026-07-23T06:00:00,50.2207,1
MCH0003,LINE-A,2026-07-23T06:40:00,50.2243,1
MCH0003,LINE-A,2026-07-23T07:20:00,50.287,1
MCH0003,LINE-A,2026-07-23T08:00:00,50.1686,1
MCH0003,LINE-A,2026-07-23T08:40:00,50.191,1
MCH0003,LINE-A,2026-07-23T09:20:00,50.228,1
MCH0003,LINE-A,2026-07-23T10:00:00,50.2074,1
MCH0003,LINE-A,2026-07-23T10:40:00,50.212,1
MCH0003,LINE-A,2026-07-23T11:20:00,50.1303,1
MCH0003,LINE-A,2026-07-23T12:00:00,50.2912,1
MCH0003,LINE-A,2026-07-23T12:40:00,50.1799,1
MCH0003,LINE-A,2026-07-23T13:20:00,50.2772,1
MCH0003,LINE-A,2026-07-23T14:00:00,50.2885,1
MCH0003,LINE-A,2026-07-23T14:40:00,50.2821,1
MCH0003,LINE-A,2026-07-23T15:20:00,50.1829,1
MCH0003,LINE-A,2026-07-23T16:00:00,50.3626,0
MCH0003,LINE-A,2026-07-23T16:40:00,50.2543,1
MCH0003,LINE-A,2026-07-23T17:20:00,50.3449,0
MCH0003,LINE-A,2026-07-23T18:00:00,50.3278,0
MCH0003,LINE-A,2026-07-23T18:40:00,50.1938,1
MCH0003,LINE-A,2026-07-23T19:20:00,50.254,1
MCH0003,LINE-A,2026-07-23T20:00:00,50.2518,1
MCH0003,LINE-A,2026-07-23T20:40:00,50.3181,0
MCH0003,LINE-A,2026-07-23T21:20:00,50.2231,1
MCH0003,LINE-A,2026-07-23T22:00:00,50.2563,1
MCH0003,LINE-A,2026-07-23T22:40:00,50.3857,0
MCH0003,LINE-A,2026-07-23T23:20:00,50.2671,1
MCH0003,LINE-A,2026-07-24T00:00:00,50.245,1
MCH0003,LINE-A,2026-07-24T00:40:00,50.2496,1
MCH0003,LINE-A,2026-07-24T01:20:00,50.2487,1
MCH0003,LINE-A,2026-07-24T02:00:00,50.331,0
MCH0003,LINE-A,2026-07-24T02:40:00,50.3139,0
MCH0003,LINE-A,2026-07-24T03:20:00,50.2946,1
MCH0003,LINE-A,2026-07-24T04:00:00,50.3183,0
MCH0003,LINE-A,2026-07-24T04:40:00,50.3079,0
MCH0003,LINE-A,2026-07-24T05:20:00,50.2741,1
MCH0003,LINE-A,2026-07-24T06:00:00,50.3612,0
MCH0003,LINE-A,2026-07-24T06:40:00,50.3136,0
MCH0003,LINE-A,2026-07-24T07:20:00,50.285,1
MCH0003,LINE-A,2026-07-24T08:00:00,50.2785,1
MCH0003,LINE-A,2026-07-24T08:40:00,50.2855,1
MCH0003,LINE-A,2026-07-24T09:20:00,50.3948,0
MCH0003,LINE-A,2026-07-24T10:00:00,50.2679,1
MCH0003,LINE-A,2026-07-24T10:40:00,50.3246,0
MCH0003,LINE-A,2026-07-24T11:20:00,50.3023,0
MCH0003,LINE-A,2026-07-24T12:00:00,50.3175,0
MCH0003,LINE-A,2026-07-24T12:40:00,50.3872,0
MCH0003,LINE-A,2026-07-24T13:20:00,50.3172,0
MCH0003,LINE-A,2026-07-24T14:00:00,50.3219,0
MCH0003,LINE-A,2026-07-24T14:40:00,50.3311,0
MCH0003,LINE-A,2026-07-24T15:20:00,50.3231,0
MCH0003,LINE-A,2026-07-24T16:00:00,50.3187,0
MCH0003,LINE-A,2026-07-24T16:40:00,50.2803,1
MCH0003,LINE-A,2026-07-24T17:20:00,50.331,0
MCH0003,LINE-A,2026-07-24T18:00:00,50.3059,0
MCH0003,LINE-A,2026-07-24T18:40:00,50.2531,1
MCH0003,LINE-A,2026-07-24T19:20:00,50.3982,0
MCH0003,LINE-A,2026-07-24T20:00:00,50.4101,0
MCH0003,LINE-A,2026-07-24T20:40:00,50.2677,1
MCH0003,LINE-A,2026-07-24T21:20:00,50.2516,1
MCH0003,LINE-A,2026-07-24T22:00:00,50.2803,1
MCH0003,LINE-A,2026-07-24T22:40:00,50.3767,0
MCH0003,LINE-A,2026-07-24T23:20:00,50.4169,0
MCH0003,LINE-A,2026-07-25T00:00:00,50.3538,0
MCH0003,LINE-A,2026-07-25T00:40:00,50.3897,0
MCH0003,LINE-A,2026-07-25T01:20:00,50.3579,0
MCH0003,LINE-A,2026-07-25T02:00:00,50.4701,0
MCH0003,LINE-A,2026-07-25T02:40:00,50.4577,0
MCH0003,LINE-A,2026-07-25T03:20:00,50.3173,0
MCH0003,LINE-A,2026-07-25T04:00:00,50.3861,0
MCH0003,LINE-A,2026-07-25T04:40:00,50.381,0
MCH0003,LINE-A,2026-07-25T05:20:00,50.3966,0
MCH0003,LINE-A,2026-07-25T06:00:00,50.3102,0
MCH0003,LINE-A,2026-07-25T06:40:00,50.3575,0
MCH0003,LINE-A,2026-07-25T07:20:00,50.3675,0
MCH0003,LINE-A,2026-07-25T08:00:00,50.409,0
MCH0003,LINE-A,2026-07-25T08:40:00,50.4097,0
MCH0003,LINE-A,2026-07-25T09:20:00,50.3344,0
MCH0003,LINE-A,2026-07-25T10:00:00,50.4572,0
MCH0003,LINE-A,2026-07-25T10:40:00,50.3587,0
MCH0003,LINE-A,2026-07-25T11:20:00,50.3855,0
MCH0003,LINE-A,2026-07-25T12:00:00,50.3667,0
MCH0003,LINE-A,2026-07-25T12:40:00,50.5086,0
MCH0003,LINE-A,2026-07-25T13:20:00,50.3164,0
MCH0003,LINE-A,2026-07-25T14:00:00,50.4136,0
MCH0003,LINE-A,2026-07-25T14:40:00,50.4228,0
MCH0003,LINE-A,2026-07-25T15:20:00,50.441,0
MCH0003,LINE-A,2026-07-25T16:00:00,50.4033,0
MCH0003,LINE-A,2026-07-25T16:40:00,50.4909,0
MCH0003,LINE-A,2026-07-25T17:20:00,50.4176,0
MCH0003,LINE-A,2026-07-25T18:00:00,50.4328,0
MCH0003,LINE-A,2026-07-25T18:40:00,50.454,0
MCH0003,LINE-A,2026-07-25T19:20:00,50.3426,0
MCH0003,LINE-A,2026-07-25T20:00:00,50.3972,0
MCH0003,LINE-A,2026-07-25T20:40:00,50.3862,0
MCH0003,LINE-A,2026-07-25T21:20:00,50.3954,0
MCH0003,LINE-A,2026-07-25T22:00:00,50.3983,0
MCH0003,LINE-A,2026-07-25T22:40:00,50.3986,0
MCH0003,LINE-A,2026-07-25T23:20:00,50.4103,0
MCH0003,LINE-A,2026-07-26T00:00:00,50.3805,0
MCH0003,LINE-A,2026-07-26T00:40:00,50.441,0
MCH0003,LINE-A,2026-07-26T01:20:00,50.4134,0
MCH0003,LINE-A,2026-07-26T02:00:00,50.3558,0
MCH0003,LINE-A,2026-07-26T02:40:00,50.3889,0
MCH0003,LINE-A,2026-07-26T03:20:00,50.4277,0
MCH0003,LINE-A,2026-07-26T04:00:00,50.4005,0
MCH0003,LINE-A,2026-07-26T04:40:00,50.4835,0
MCH0003,LINE-A,2026-07-26T05:20:00,50.4242,0
MCH0003,LINE-A,2026-07-26T06:00:00,50.4948,0
MCH0003,LINE-A,2026-07-26T06:40:00,50.3661,0
MCH0003,LINE-A,2026-07-26T07:20:00,50.5152,0
MCH0003,LINE-A,2026-07-26T08:00:00,50.4577,0
MCH0003,LINE-A,2026-07-26T08:40:00,50.4507,0
MCH0003,LINE-A,2026-07-26T09:20:00,50.4102,0
MCH0003,LINE-A,2026-07-26T10:00:00,50.4557,0
MCH0003,LINE-A,2026-07-26T10:40:00,50.4699,0
MCH0003,LINE-A,2026-07-26T11:20:00,50.4735,0
MCH0003,LINE-A,2026-07-26T12:00:00,50.4762,0
MCH0003,LINE-A,2026-07-26T12:40:00,50.4831,0
MCH0003,LINE-A,2026-07-26T13:20:00,50.4474,0
MCH0003,LINE-A,2026-07-26T14:00:00,50.5243,0
MCH0003,LINE-A,2026-07-26T14:40:00,50.4482,0
MCH0003,LINE-A,2026-07-26T15:20:00,50.5041,0
MCH0003,LINE-A,2026-07-26T16:00:00,50.5859,0
MCH0003,LINE-A,2026-07-26T16:40:00,50.4572,0
MCH0003,LINE-A,2026-07-26T17:20:00,50.4575,0
MCH0003,LINE-A,2026-07-26T18:00:00,50.4659,0
MCH0003,LINE-A,2026-07-26T18:40:00,50.3878,0
MCH0003,LINE-A,2026-07-26T19:20:00,50.3821,0
MCH0003,LINE-A,2026-07-26T20:00:00,50.4533,0
MCH0003,LINE-A,2026-07-26T20:40:00,50.4738,0
MCH0003,LINE-A,2026-07-26T21:20:00,50.5263,0
MCH0003,LINE-A,2026-07-26T22:00:00,50.5665,0
MCH0003,LINE-A,2026-07-26T22:40:00,50.4758,0
MCH0003,LINE-A,2026-07-26T23:20:00,50.4674,0
MCH0003,LINE-A,2026-07-27T00:00:00,50.379,0
MCH0003,LINE-A,2026-07-27T00:40:00,50.5757,0
MCH0003,LINE-A,2026-07-27T01:20:00,50.4936,0
MCH0003,LINE-A,2026-07-27T02:00:00,50.4847,0
MCH0003,LINE-A,2026-07-27T02:40:00,50.4983,0
MCH0003,LINE-A,2026-07-27T03:20:00,50.5283,0
MCH0003,LINE-A,2026-07-27T04:00:00,50.5688,0
MCH0003,LINE-A,2026-07-27T04:40:00,50.4898,0
MCH0003,LINE-A,2026-07-27T05:20:00,50.5967,0
MCH0003,LINE-A,2026-07-27T06:00:00,50.571,0
MCH0003,LINE-A,2026-07-27T06:40:00,50.4884,0
MCH0003,LINE-A,2026-07-27T07:20:00,50.5109,0
MCH0003,LINE-A,2026-07-27T08:00:00,50.514,0
MCH0003,LINE-A,2026-07-27T08:40:00,50.5896,0
MCH0003,LINE-A,2026-07-27T09:20:00,50.4859,0
MCH0003,LINE-A,2026-07-27T10:00:00,50.4621,0
MCH0003,LINE-A,2026-07-27T10:40:00,50.5291,0
MCH0003,LINE-A,2026-07-27T11:20:00,50.5796,0
MCH0003,LINE-A,2026-07-27T12:00:00,50.5876,0
MCH0003,LINE-A,2026-07-27T12:40:00,50.5935,0
MCH0003,LINE-A,2026-07-27T13:20:00,50.6018,0
MCH0003,LINE-A,2026-07-27T14:00:00,50.5642,0
MCH0003,LINE-A,2026-07-27T14:40:00,50.5654,0
MCH0003,LINE-A,2026-07-27T15:20:00,50.5314,0
MCH0003,LINE-A,2026-07-27T16:00:00,50.5778,0
MCH0003,LINE-A,2026-07-27T16:40:00,50.4569,0
MCH0003,LINE-A,2026-07-27T17:20:00,50.473,0
MCH0003,LINE-A,2026-07-27T18:00:00,50.5486,0
MCH0003,LINE-A,2026-07-27T18:40:00,50.6052,0
MCH0003,LINE-A,2026-07-27T19:20:00,50.5261,0
MCH0003,LINE-A,2026-07-27T20:00:00,50.5732,0
MCH0003,LINE-A,2026-07-27T20:40:00,50.5559,0
MCH0003,LINE-A,2026-07-27T21:20:00,50.6313,0
MCH0003,LINE-A,2026-07-27T22:00:00,50.5527,0
MCH0003,LINE-A,2026-07-27T22:40:00,50.5613,0
MCH0003,LINE-A,2026-07-27T23:20:00,50.6278,0
MCH0003,LINE-A,2026-07-28T00:00:00,50.6626,0
MCH0003,LINE-A,2026-07-28T00:40:00,50.5269,0
MCH0003,LINE-A,2026-07-28T01:20:00,50.5197,0
MCH0003,LINE-A,2026-07-28T02:00:00,50.5391,0
MCH0003,LINE-A,2026-07-28T02:40:00,50.4659,0
MCH0003,LINE-A,2026-07-28T03:20:00,50.5063,0
MCH0003,LINE-A,2026-07-28T04:00:00,50.676,0
MCH0003,LINE-A,2026-07-28T04:40:00,50.5585,0
MCH0003,LINE-A,2026-07-28T05:20:00,50.6156,0
MCH0003,LINE-A,2026-07-28T06:00:00,50.6333,0
MCH0003,LINE-A,2026-07-28T06:40:00,50.6235,0
MCH0003,LINE-A,2026-07-28T07:20:00,50.626,0
MCH0003,LINE-A,2026-07-28T08:00:00,50.6286,0
MCH0003,LINE-A,2026-07-28T08:40:00,50.6472,0
MCH0003,LINE-A,2026-07-28T09:20:00,50.6228,0
MCH0003,LINE-A,2026-07-28T10:00:00,50.571,0
MCH0003,LINE-A,2026-07-28T10:40:00,50.5799,0
MCH0003,LINE-A,2026-07-28T11:20:00,50.555,0
MCH0003,LINE-A,2026-07-28T12:00:00,50.544,0
MCH0003,LINE-A,2026-07-28T12:40:00,49.9582,1
MCH0003,LINE-A,2026-07-28T13:20:00,50.0281,1
MCH0003,LINE-A,2026-07-28T14:00:00,49.9945,1
MCH0003,LINE-A,2026-07-28T14:40:00,50.0047,1
MCH0003,LINE-A,2026-07-28T15:20:00,50.0008,1
MCH0003,LINE-A,2026-07-28T16:00:00,50.0365,1
MCH0003,LINE-A,2026-07-28T16:40:00,50.0205,1
MCH0003,LINE-A,2026-07-28T17:20:00,50.0439,1
MCH0003,LINE-A,2026-07-28T18:00:00,49.9815,1
MCH0003,LINE-A,2026-07-28T18:40:00,50.0953,1
MCH0003,LINE-A,2026-07-28T19:20:00,50.0504,1
MCH0003,LINE-A,2026-07-28T20:00:00,50.0136,1
MCH0003,LINE-A,2026-07-28T20:40:00,50.0664,1
MCH0003,LINE-A,2026-07-28T21:20:00,50.0241,1
MCH0003,LINE-A,2026-07-28T22:00:00,50.0846,1
MCH0003,LINE-A,2026-07-28T22:40:00,50.0759,1
MCH0003,LINE-A,2026-07-28T23:20:00,50.0614,1
MCH0003,LINE-A,2026-07-29T00:00:00,50.0293,1
MCH0003,LINE-A,2026-07-29T00:40:00,50.0693,1
MCH0003,LINE-A,2026-07-29T01:20:00,50.0794,1
MCH0003,LINE-A,2026-07-29T02:00:00,50.1027,1
MCH0003,LINE-A,2026-07-29T02:40:00,50.0187,1
MCH0003,LINE-A,2026-07-29T03:20:00,50.0466,1
MCH0003,LINE-A,2026-07-29T04:00:00,50.0103,1
MCH0003,LINE-A,2026-07-29T04:40:00,50.0023,1
MCH0003,LINE-A,2026-07-29T05:20:00,50.0536,1
MCH0003,LINE-A,2026-07-29T06:00:00,50.0339,1
MCH0003,LINE-A,2026-07-29T06:40:00,50.042,1
MCH0003,LINE-A,2026-07-29T07:20:00,49.9188,1
MCH0003,LINE-A,2026-07-29T08:00:00,50.0562,1
MCH0003,LINE-A,2026-07-29T08:40:00,50.0096,1
MCH0003,LINE-A,2026-07-29T09:20:00,50.0431,1
MCH0003,LINE-A,2026-07-29T10:00:00,50.0365,1
MCH0003,LINE-A,2026-07-29T10:40:00,50.0275,1
MCH0003,LINE-A,2026-07-29T11:20:00,50.049,1
MCH0003,LINE-A,2026-07-29T12:00:00,50.0408,1
MCH0003,LINE-A,2026-07-29T12:40:00,50.1268,1
MCH0003,LINE-A,2026-07-29T13:20:00,50.087,1
MCH0003,LINE-A,2026-07-29T14:00:00,49.9697,1
MCH0003,LINE-A,2026-07-29T14:40:00,49.9728,1
MCH0003,LINE-A,2026-07-29T15:20:00,50.0504,1
MCH0003,LINE-A,2026-07-29T16:00:00,50.0463,1
MCH0003,LINE-A,2026-07-29T16:40:00,49.9957,1
MCH0003,LINE-A,2026-07-29T17:20:00,50.0473,1
MCH0003,LINE-A,2026-07-29T18:00:00,49.9591,1
MCH0003,LINE-A,2026-07-29T18:40:00,50.0031,1
MCH0003,LINE-A,2026-07-29T19:20:00,50.0658,1
MCH0003,LINE-A,2026-07-29T20:00:00,50.0864,1
MCH0003,LINE-A,2026-07-29T20:40:00,50.1018,1
MCH0003,LINE-A,2026-07-29T21:20:00,50.0387,1
MCH0003,LINE-A,2026-07-29T22:00:00,50.1489,1
MCH0003,LINE-A,2026-07-29T22:40:00,50.0349,1
MCH0003,LINE-A,2026-07-29T23:20:00,50.0652,1
MCH0003,LINE-A,2026-07-30T00:00:00,49.9635,1
MCH0003,LINE-A,2026-07-30T00:40:00,50.0528,1
MCH0003,LINE-A,2026-07-30T01:20:00,50.1033,1
MCH0003,LINE-A,2026-07-30T02:00:00,49.9837,1
MCH0003,LINE-A,2026-07-30T02:40:00,50.0783,1
MCH0003,LINE-A,2026-07-30T03:20:00,50.0908,1
MCH0003,LINE-A,2026-07-30T04:00:00,50.0869,1
MCH0003,LINE-A,2026-07-30T04:40:00,50.1761,1
MCH0003,LINE-A,2026-07-30T05:20:00,50.0305,1
MCH0003,LINE-A,2026-07-30T06:00:00,50.039,1
MCH0003,LINE-A,2026-07-30T06:40:00,50.0323,1
MCH0003,LINE-A,2026-07-30T07:20:00,50.0354,1
MCH0003,LINE-A,2026-07-30T08:00:00,50.0261,1
MCH0003,LINE-A,2026-07-30T08:40:00,50.0801,1
MCH0003,LINE-A,2026-07-30T09:20:00,50.052,1
MCH0003,LINE-A,2026-07-30T10:00:00,50.0622,1
MCH0003,LINE-A,2026-07-30T10:40:00,50.0139,1
MCH0003,LINE-A,2026-07-30T11:20:00,49.9906,1
MCH0003,LINE-A,2026-07-30T12:00:00,50.0752,1
MCH0003,LINE-A,2026-07-30T12:40:00,50.1117,1
MCH0003,LINE-A,2026-07-30T13:20:00,50.1023,1
MCH0003,LINE-A,2026-07-30T14:00:00,49.9924,1
MCH0003,LINE-A,2026-07-30T14:40:00,50.0661,1
MCH0003,LINE-A,2026-07-30T15:20:00,50.1006,1
MCH0003,LINE-A,2026-07-30T16:00:00,50.0829,1
MCH0003,LINE-A,2026-07-30T16:40:00,50.1724,1
MCH0003,LINE-A,2026-07-30T17:20:00,50.2181,1
MCH0003,LINE-A,2026-07-30T18:00:00,50.0745,1
MCH0003,LINE-A,2026-07-30T18:40:00,50.0584,1
MCH0003,LINE-A,2026-07-30T19:20:00,50.04,1
MCH0003,LINE-A,2026-07-30T20:00:00,50.0672,1
MCH0003,LINE-A,2026-07-30T20:40:00,50.0412,1
MCH0003,LINE-A,2026-07-30T21:20:00,50.1065,1
MCH0003,LINE-A,2026-07-30T22:00:00,50.1117,1
MCH0003,LINE-A,2026-07-30T22:40:00,50.1012,1
MCH0003,LINE-A,2026-07-30T23:20:00,50.0529,1
MCH0003,LINE-A,2026-07-31T00:00:00,50.184,1
MCH0003,LINE-A,2026-07-31T00:40:00,50.1052,1
MCH0003,LINE-A,2026-07-31T01:20:00,50.0368,1
MCH0003,LINE-A,2026-07-31T02:00:00,50.1257,1
MCH0003,LINE-A,2026-07-31T02:40:00,50.0775,1
MCH0003,LINE-A,2026-07-31T03:20:00,50.0128,1
MCH0003,LINE-A,2026-07-31T04:00:00,50.0689,1
MCH0003,LINE-A,2026-07-31T04:40:00,50.0507,1
MCH0003,LINE-A,2026-07-31T05:20:00,50.1364,1
MCH0003,LINE-A,2026-07-31T06:00:00,50.1338,1
MCH0003,LINE-A,2026-07-31T06:40:00,50.0288,1
MCH0003,LINE-A,2026-07-31T07:20:00,50.1669,1
MCH0003,LINE-A,2026-07-31T08:00:00,50.1589,1
MCH0003,LINE-A,2026-07-31T08:40:00,50.1232,1
MCH0003,LINE-A,2026-07-31T09:20:00,50.1259,1
MCH0003,LINE-A,2026-07-31T10:00:00,50.088,1
MCH0003,LINE-A,2026-07-31T10:40:00,50.1842,1
MCH0003,LINE-A,2026-07-31T11:20:00,50.038,1
MCH0003,LINE-A,2026-07-31T12:00:00,50.0644,1
MCH0003,LINE-A,2026-07-31T12:40:00,50.1282,1
MCH0003,LINE-A,2026-07-31T13:20:00,50.1635,1
MCH0003,LINE-A,2026-07-31T14:00:00,50.0577,1
MCH0003,LINE-A,2026-07-31T14:40:00,50.1902,1
MCH0003,LINE-A,2026-07-31T15:20:00,50.1801,1
MCH0003,LINE-A,2026-07-31T16:00:00,50.1334,1
MCH0003,LINE-A,2026-07-31T16:40:00,50.143,1
MCH0003,LINE-A,2026-07-31T17:20:00,50.0659,1
MCH0003,LINE-A,2026-07-31T18:00:00,50.1302,1
MCH0003,LINE-A,2026-07-31T18:40:00,50.0384,1
MCH0003,LINE-A,2026-07-31T19:20:00,50.0892,1
MCH0003,LINE-A,2026-07-31T20:00:00,50.0953,1
MCH0003,LINE-A,2026-07-31T20:40:00,50.1745,1
MCH0003,LINE-A,2026-07-31T21:20:00,50.1182,1
MCH0003,LINE-A,2026-07-31T22:00:00,50.0758,1
MCH0003,LINE-A,2026-07-31T22:40:00,50.0359,1
MCH0003,LINE-A,2026-07-31T23:20:00,50.1594,1
MCH0003,LINE-A,2026-08-01T00:00:00,50.1911,1
MCH0003,LINE-A,2026-08-01T00:40:00,50.0945,1
MCH0003,LINE-A,2026-08-01T01:20:00,50.1211,1
MCH0003,LINE-A,2026-08-01T02:00:00,50.1159,1
MCH0003,LINE-A,2026-08-01T02:40:00,50.0111,1
MCH0003,LINE-A,2026-08-01T03:20:00,50.0925,1
MCH0003,LINE-A,2026-08-01T04:00:00,50.0816,1
MCH0003,LINE-A,2026-08-01T04:40:00,50.1565,1
MCH0003,LINE-A,2026-08-01T05:20:00,50.0896,1
MCH0003,LINE-A,2026-08-01T06:00:00,50.1176,1
MCH0003,LINE-A,2026-08-01T06:40:00,49.9671,1
MCH0003,LINE-A,2026-08-01T07:20:00,50.1282,1
MCH0003,LINE-A,2026-08-01T08:00:00,50.0881,1
MCH0003,LINE-A,2026-08-01T08:40:00,50.0204,1
MCH0003,LINE-A,2026-08-01T09:20:00,50.2119,1
MCH0003,LINE-A,2026-08-01T10:00:00,50.1665,1
